"alt","firstComment","imageUrl","likesCount","locationName","ownerUsername","timestamp","url"
"Photo by Krista E. on May 03, 2017.","Got my @toneitup workout in today after almost a week of traveling & no time for workouts. My cardio run came to an abrupt halt when I stepped on a nail. It went in deep, but luckily it didn't break through to my foot. Close call! #tiuteam #dailymoves #wellnessjourney2017 #wellnessjourney #tiucheckin @kcochrantiu @jonzen_tiu","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18252432_1895960347348839_3003405943590354944_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Ms2OZtatkW8AX_A2Xzp&oh=07a0ef4786ac4ee0e52c92c82605e05f&oe=5EA0898E","12",,,"2017-05-03T21:58:55.000Z","https://www.instagram.com/p/BTpWlMaFHKW"
"Photo by Krista E. on April 27, 2017.","Did my #5dailymoves this morning. It's a travel day, so I'm pressed for time. Hoping to get at least the daily moves in each morning before I'm working events or traveling this weekend. Let's go! #tiucheckin #tiuteam #wellnessjourney #wellnessjourney2017 @jonzen_tiu @kcochrantiu @toneitup","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17882698_412025469183378_2798018236673687552_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=x3HNQebjVNoAX9OE3Kc&oh=7363d9beb34bc8a8d1a5834908456a65&oe=5E9E9AFD","8",,,"2017-04-27T11:08:47.000Z","https://www.instagram.com/p/BTYvaSJlQEh"
"Image may contain: 2 people","Imperfect, but improving. Only did the cardio today, because I didn't want to pay for the video. The run was harder today, though, because I'm sore. #tiucheckin #tiuteam #bootycall #cardio #wellnessjourney #wellnessjourney2017 #tiubikiniseries2017 #tiubikiniseries @toneitup @jonzen_tiu @kcochrantiu","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18095251_114931305736201_8113042919763476480_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=PjK7Tv--atQAX-Nin7b&oh=e750ab53c833406363e05005be929c99&oe=5EA53D90","15",,,"2017-04-26T12:25:49.000Z","https://www.instagram.com/p/BTWTbn7FGiT"
"Image may contain: 1 person","Boxes & chairs & weights, oh my! #tiucheckin #tiuteam #bootycall #tiubikiniseries2017 #wellnessjourney2017 #wellnessjourney #sosweaty #sandysweat @toneitup @jonzen_tiu @katiecochran30","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18094482_108602973008148_2476903374700675072_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MKrSMJQzFZgAX-bNRCK&oh=1ade4e137d96391a238f0a8b0bdb0d0a&oe=5E9EC898","13",,,"2017-04-25T12:14:29.000Z","https://www.instagram.com/p/BTTtVsjFZQM"
"Image may contain: 1 person","Day 1 on the @toneitup #bikiniseries. I did my #bootycall & went for a run. I'm halfway through my #c25k program. @karenakatrina #5dailymoves #sweaty #wellnessjourney #wellnessjourney2017 @jonzen_tiu @katiecochran30 #tiubikiniseries #tiucheckin","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/18096178_132227487319579_4393116043267014656_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0xlmhjjTKHUAX9dm10I&oh=5963c59bab93cda11249a2836f1b9e74&oe=5E9D74C3","16",,,"2017-04-24T12:11:43.000Z","https://www.instagram.com/p/BTRIOjilvUG"
"Photo by Megan Anne on April 15, 2017.","The One. The Only. Haylie Jane #she'ssoslim#wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17881068_297092314053853_6622456644032790528_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=K8s5Q-Nyt2oAX8MS2Ga&oh=dd30492d91d34680a99a86f5d36c3f7a&oe=5EB42A07","21",,,"2017-04-15T22:51:39.000Z","https://www.instagram.com/p/BS7GTwCgnCz"
"Photo by Kirstin Contreras on April 13, 2017.","Really not fancy, but nourishing: soup with chicken stock, barley, wild rice, carrot, celery, parsley, and mushroom; chicken smoked on the grill; aaaand hippy food: cellophane noodle salad with brocc, celery root, parsley, raw sunflower seeds, lemon juice, vinegar, orange juice and cumin.
#wellnessjourney2017 #rotateyourfoods","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17881900_721025914736111_5605357510157402112_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Ua8Nx7UnRZsAX-umX6w&oh=07e412e1cb6844a100bb30c2716ab081&oe=5EA1C363","2",,,"2017-04-14T02:36:44.000Z","https://www.instagram.com/p/BS2Wekfl4qb"
"Photo by Kirstin Contreras on April 12, 2017.","Roasted beets, beet greens, flank steak (grilled last night for the fam), pancake of buckwheat groats and potato starch, avocado oil for cooking, almond butter.
#wellnessjourney2017 #isthespiceoflife","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17882521_1850546681870297_1320613099610308608_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ue0juqJjIvMAX81tDYK&oh=725fa0363380f0d1c9aed4aaef0c7e73&oe=5EA64694","2",,,"2017-04-12T19:29:04.000Z","https://www.instagram.com/p/BSzAvUsFHPo"
"Image may contain: 1 person","Me when I found out I won this gift basket from the #rangelinechiropractic patient appreciation party! #visit11 #painmanagement #paindoesnthavetolastforever #chiropractor #indianachiropractor #indianahealth #wellness #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17819013_293903801023135_7833260482289991680_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=JsH6aerYCk0AX_kV6dY&oh=1ba94c5d0b63ad9c6f92dcc8af606bc5&oe=5E9CD2EA","27",,,"2017-04-10T21:33:55.000Z","https://www.instagram.com/p/BSuFcCSFHH8"
"Photo by Krista E. on April 06, 2017.","Current view. #tiuteam #tiucheckin #wellnessjourney2017 #5dailymoves #zumba","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17818350_795997300549419_6579865321669132288_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=VnyG3lCvk-YAX80HNn5&oh=b28a2d19bbdcf9a471603d73f13b9dca&oe=5E9FBC43","12",,,"2017-04-06T21:57:51.000Z","https://www.instagram.com/p/BSj0_1DlgkF"
"Photo by Krista E. on April 04, 2017.","Here we go! @toneitup @karenakatrina #tiubikiniseries #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17437618_1269083856479155_2749359761903321088_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=3XJLm4CvoDsAX8Xqr96&oh=d5e82731d00e6225d714aedb85625e33&oe=5EA68848","15",,,"2017-04-05T01:48:33.000Z","https://www.instagram.com/p/BSfFzrdFt3X"
"Photo by The Well Store on March 31, 2017.","Time to ground... Mother Nature beckons. 💜💜
#loveyourself #wellnessjourney #lindseyblackpt","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/39348550_1983457688340971_6069894635952537600_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=gOzBdlwDj5wAX89NWd7&oh=eaf4a8e38824c208fda6c9d616c67533&oe=5EA37986","71",,,"2017-03-31T23:24:30.000Z","https://www.instagram.com/p/BSUiJOolKDH"
"Photo by Krista E. on March 13, 2017.","Truthfully, I have not been perfect, or anywhere close to perfect, this last week. When stress gets the best of me, I return to old habits. However, I firmly believe that something is better than nothing & that my #wellnessjourney is just that, a journey. I'm in this for the long haul, not just short rewards. #onwardandupward #keepgoing #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17268114_187203645109263_5306012201025273856_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=z4XfS-IkwCYAX8LSyi7&oh=0349efe79bcebdb111ee8eb363f2ecd0&oe=5EA001C3","21",,,"2017-03-14T01:37:41.000Z","https://www.instagram.com/p/BRmbE5jF2va"
"Photo by The Well Store on March 13, 2017.","To all our skinjuice lovers, this one is for you! If only you could smell this delicious Vanilla & Honey mask..yummmmm..Perfect for anyone looking for a juicy boost of moisture for dry and dehydrated skin. Packed with a powerhouse of antioxidants; cranberry, raspberry and pomegranate juices, this mask will help to plump and nourish the skin whilst soothing plant butters will intensely moisture. Pop this mask on and feel your skin come back to life and try not to eat it ! Love this natural beauty! Be well xx","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/38688311_433943563782117_7822296891072184320_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=aybrECSA45YAX906IG_&oh=300eb5956ba142756322f9059358bbb2&oe=5EA118E6","51",,,"2017-03-13T23:44:35.000Z","https://www.instagram.com/p/BRmOIgHleNw"
"Photo by 🅡🅞🅢🅘🅔 on March 13, 2017.","That's right guys and gals, T25 WK 2, DAY 1 ✔️ #wellnessjourney2017 #beachbodydetermined","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17267830_982440371857529_7081267831098048512_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9OQNqrCDf-EAX9ESJad&oh=a28171fcb4989e4058d252e3d78a3518&oe=5E9D6043","6",,,"2017-03-13T17:28:35.000Z","https://www.instagram.com/p/BRljGn3hiaq"
"Image may contain: 1 person","O.M.G that 5 mile hike + 4 hours on the baseball field (opening ceremony +1st game, KICKED MY BUTT....too much sun not enough 💦...so I'm starting Sunday right with my morning shake. Have a great day! #shakeology #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17268122_1765092003804287_7585333482243489792_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MmTnryCx3VoAX9AnVCh&oh=2403fbedc094fbe2e4e0fce454490dbf&oe=5EB45E17","4",,,"2017-03-12T15:20:40.000Z","https://www.instagram.com/p/BRivq51BcDZ"
"Photo by Krista E. on March 08, 2017.","We're all on a personal journey. Let's build each other up, encourage each other, not judge or demean. To all other women on a personal journey: I support you, encourage you, am cheering for you! #wellness #health #internationalwomensday #girlpower #wellnessjourney #wellnessjourney2017 #support #positivity #selflove","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17125818_1114072465382797_1667075458404974592_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=R1emXy-r9p0AX9x14ge&oh=602d5800681a564c608c6300cc523ded&oe=5EA5E428","12",,,"2017-03-08T15:25:31.000Z","https://www.instagram.com/p/BRYdC4olXaX"
"Image may contain: 1 person","Spring into Action Weight Loss Challenges are starting up!!!! Spring is in the air 🌺 and people are ready to get into shape 👙💪!! Come join one of our weight loss challenges and you will receive support, accountability, nutrition education and a chance to win CASH!!!! 💰💰💰 We are offering both Local (in the Kentlands) Challenges with 3 class times to choose from AND Online Challenges!!! Local challenges start today and the Online challenge starts next week! 
Message me if you would like more information!!! www.krbnutrition.com

#wlc #weightlosschallenge 
#biggestloser #letsdothis
#loseweightwincash#wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17076412_259941837783413_8277599880130592768_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=MzXymW3eX-MAX9J2A3i&oh=c2707079aa6153fa64fd03f72bd9bd3e&oe=5EB4080C","15",,,"2017-03-07T11:37:44.000Z","https://www.instagram.com/p/BRVeLm8FuNR"
"Photo by Krista E. on March 04, 2017.","Just finished Week 2, Day 3 of a 5k running app. I've never been a distance runner by any means, so this is a great way to slowly train up to a 5k. Once I complete this, maybe I'll do a 10k or half marathon trainer. Have you used a training app for a half marathon? What's your favorite?","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17077386_1043440425759794_789784875883298816_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rLX7_-MeS4IAX-bocaG&oh=905ff18dcbf597518a6f1d4980a3e1ca&oe=5EA7C5CB","34",,,"2017-03-04T14:40:30.000Z","https://www.instagram.com/p/BROEtsql89V"
"Photo by 🅡🅞🅢🅘🅔 in Azusa, California.","Day 6 | Rest day but decided to do the 11 minute Yoga for Lower Back good stretch #beachbodyondemand #beachbodydetermined #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16908578_1139969762801680_6231985619371819008_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=A-iwy9ptKrwAX8876zu&oh=5997b43ceea1d2d221612a97bafc3c22&oe=5E9F9D27","2",,,"2017-03-03T16:52:42.000Z","https://www.instagram.com/p/BRLvDF8h-wz"
"Photo by 🅡🅞🅢🅘🅔 on March 01, 2017.","Oh I DID! T25 | Day 5 Lower Focus #beachbodyondemand #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16908419_384425508604144_3872371028361478144_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=q_HyQl1-ujoAX9AsN6t&oh=c98bcb27bab4ce941c953d88347dfb4c&oe=5E9DB092","4",,,"2017-03-01T14:20:11.000Z","https://www.instagram.com/p/BRGUASihpKx"
"Photo by Krista E. on February 27, 2017.","Shoutout to one of my favorite #youngliving products: Sandalwood moisturizer! Since starting to use this cream at night, I've seen a dramatic difference in my skin. It clears & prevents blemishes, it's helped heal burns, & its fighting wrinkles. I love it this little container of magic.","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/17076701_425782461105752_3629356405749710848_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=c3sJcxwChGUAX-tk1nq&oh=6b1cd7c51ccbb86ad3a671496bb61d77&oe=5E9BD69C","13",,,"2017-02-27T18:41:54.000Z","https://www.instagram.com/p/BRBoXX8lqWC"
"Image may contain: 1 person","Day 1 | Cardio Fix...I haven't done a single workout in 7 days...it kicked my butt today no joke. Like my head hurts #WORTHYWARRIOS #beachbodyondemand #beachbodydetermined #wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16789432_220227508446119_2704055794030084096_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=WCFCqfSZO2kAX9qB94w&oh=8dbafe3d71be8e8fd05546e6fb9e5188&oe=5E9B27D8","3",,,"2017-02-25T16:32:53.000Z","https://www.instagram.com/p/BQ8QAsqB7rI"
"Image may contain: 1 person","When your ready to start your health and wellness journey please contact me! I promise I will have a perfect product for you to help achieve your goals! 💚 #itworksforlife #allnaturalproducts #wellnessjourney2017 #healthandwellness #healthandfitness","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16906244_1679649139000564_5382228560356311040_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=0nVke5f_pNoAX_rK6t2&oh=c264cf8b33c73bb66595a46cbb128e98&oe=5E9D2584","32",,,"2017-02-22T17:21:27.000Z","https://www.instagram.com/p/BQ0nLusgOuo"
"Photo by The Well Store on February 15, 2017.","I am always on the lookout for good quality natural multi tasking skincare products. Enter this yummy Smudge Budge 3 in 1 cleansing balm by Skin Juice, this balm uses organic oils to effortlessly remove stubborn make up whilst cleansing the skin. This balm also feeds your skin; packed with antioxidants and vitamin rich juices from berries, tomato and pumpkin, that soothe, moisturise...smells so good you want to eat it!","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/38258175_302948047176261_6474416963949953024_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=daBb-8yy440AX9lXuxn&oh=52b0fa2d9dee93b5a8ea61dcf367170e&oe=5EB47D39","50",,,"2017-02-15T21:24:14.000Z","https://www.instagram.com/p/BQjBZ3MFfZD"
"Photo by The Well Store on February 12, 2017.","Time for some spoiling! By us of course, we are gifting a beautiful Caim And Able Rose & Frankincense Magnesium spray when you spend $80 at The Well Store! Will you be my Valentine? Promo ends midnight 14th February. Be well xx","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/38236445_275547903245644_5088820459395350528_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=CFG9-ZydfsIAX8767UH&oh=f90bb8fc3a1106f19cd4f10cc5e23f9e&oe=5E9D3BA2","46",,,"2017-02-12T08:38:18.000Z","https://www.instagram.com/p/BQZ7XTvltdw"
"Photo by Karyn Prest on February 07, 2017.","Looking back to Dec 2015, there have been some improvements!! Took my measurements because it's the beginning of the Wellness  Challenge, so here's to being a loser in the next 12 weeks! 😊 Finding inspiration in others like Ben Davis! Check him out @bendoeslife #strongissexy #fuckobesity #belikeben #wellnesschallenge #wellnessjourney2017 #loseyourself","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16230179_935526116579018_7813341922914729984_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=m3yDXEooZc8AX_enEsl&oh=46e10a663fa69e4776f7be67a9466709&oe=5EA0E6CC","3",,,"2017-02-07T14:52:35.000Z","https://www.instagram.com/p/BQNuOV9ArNA"
"Photo shared by The Alchemist Chef on February 04, 2017 tagging @tayfairymoonjava.","Body healer detox juice! Cold pressed beetroot, apple, celery, red capsicum, pineapple, carrot, lettuce! #bloodcleanser #antiinflammatory #beetroot #food2share #nourishingfood #healthyfood #detox #vegan #plantfood #plantpower #plantbased #happytummy #medicinalchef #eattolive #wellnessjourney2017 #theveganfoodalchemist #coldpressedjuice #letthyfoodbemedicine #raw #rawvegan #foodtocure","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16583180_816191415212041_4550698195788759040_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=74o_EYSLzgsAX8K5FHR&oh=5df05a1768e51aea5f30fe0dce4a8f38&oe=5E9EF4D3","40",,,"2017-02-04T23:56:48.000Z","https://www.instagram.com/p/BQG-Hr0lKtk"
"Photo by The Well Store on February 02, 2017.","It is such a big understatement to just say I love this, there is so much more!! Thank you @joshrosebrook for this absolutely heartbreaking but very true interpretation of the need and acceptance to LOVE oneself.... Remember beautiful folk it really is all about loving yourself first.... Much love xxx Be well xxx Mariana 💜💜💜","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/38928414_1335000629969081_354578807602020352_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Yu77l6owE2UAX8ktC-Q&oh=a60cf822866a90ec02edc014b5543b8b&oe=5EA5AA3E","57",,,"2017-02-03T05:57:49.000Z","https://www.instagram.com/p/BQCd2FDl7Vh"
"Image may contain: drink","Oh yes these are my natural weapons of choice today!! Lack of sleep has me whipping out these 3 beauties to give me A. Energy B. Keep me focused. These gorgeous goodies are my go-to in times of need and never let me down! My Badger Certified Organic Focus Balm is in my bag always, it's essential oils bring me inner peace and help me focus, whilst my Zen Matcha Tea Bags are jam packed with antioxidants and give me a natural boost of energy!Let's not forget my  Amazing Oils Magnesium Spray I use this almost daily for everything from aches and pains, anxiety, sleeping and today also an energy boost!! I'm equipped with all my tools, off I go! Wish me luck . Be well xx #mummypower #nothingcanstopme #natural #toxinfree #naturalways","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/38510482_2206494816046907_6557760439256612864_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=cIk_oupRvi0AX_PcrK7&oh=99385613db4560769830a681c8e463a0&oe=5E9DF7A6","43",,,"2017-02-01T00:46:04.000Z","https://www.instagram.com/p/BP8wk6NF0gz"
,"Sooo happy with my progress today! 
It has taken some time to be able to improve this pose, but like anything you do the more you practise the better you become. 💪 
#crowpose #yogie #journey #progress #practise #fitness #yogagirl #wellness #happy #fitness #yogalife #fitlife #alwayslearning #selfimprovement #selfgrowth #lovewhoyouare #mylife #yogi #wellnessjourney2017 #happy #goodenergy #yogaeverywhere  #practisedaily #motivation #goal #inspired #exercise","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e15/38800255_282278775898613_1610188852792655872_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=yuJCDlZkY_0AX-JEAKP&oh=398ed32ecee00a5e449752442441b8c7&oe=5E757623","67",,,"2017-01-28T07:04:16.000Z","https://www.instagram.com/p/BPzIrdCD8T9"
"Photo shared by Aurora Yoga & Spa on January 20, 2017 tagging @theliquoredhippie, and @auroraysdowntown.","Check out Jaime @jreber_life enjoying her time in Mexico! 2 more days till she is back on Canadian Soil and our Aurora Winter Wellness Challenge begins :) Don't forget to sign up before or on January 22nd for our 12 week challenge ! 
#yegyoga #yogachallenge #successisnotanumber #notanumber #wellnessjourney  #wellnessjourney2017 #wellness #createapractice #yegdt #jasperave #jasperavenue #edmontonrivervalley #yeglocal #itsyouryear","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/16110638_232780317172430_1618018930360582144_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=K7R8PgHe9w4AX-SzBBL&oh=817e093da16c10d81389d1ce6ccb345c&oe=5E9D693D","47",,,"2017-01-20T22:14:27.000Z","https://www.instagram.com/p/BPgKe3fj7VZ"
"Photo by Barb Cudmore Nordquist on January 07, 2017.","✨Success = helping others❤️🚶‍♀️🤦‍♀️#wellness #caringforothers #wellnessjourney #caring #caringforothersismypassion #obesityisakiller #helpingothers #helpinghand #caringforotherssotheycanbetheirbest #wellnessjourney2017 #thankful #youcandoit #successisnotanumber #strongbodystrongmind #youneedto #weightwatchers #weightmanagementmatters #unhappy #thiswasme #thankyoulord #supportbothcauses #saveyourself #improvedhealth #improvedhealthcare #wellbeing #vitality","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/15803634_366555767045534_7760453326264598528_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=za3veWV7oWgAX_QJ-h2&oh=8b5b5c8e76c80f35debadd5573ff2178&oe=5E9D6DCA","38",,,"2017-01-07T13:43:10.000Z","https://www.instagram.com/p/BO9xouOlM6b"
"Photo by The Well Store on January 01, 2017.","In 2017 ... much love to you all xxx 
Thank you for your love, support, honesty and faith in @Thewellstore...
We are super excited to continue to share our passion with you in the New Year and help you make more informed choices about your health and wellness. Be well xx Mariana 💜💜💜","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/38910063_266537273955289_3530495849257762816_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=yj_FSKwbeBAAX-T4iG_&oh=2d2ea9c281c8b20b3497d2b65392f1c6&oe=5EA0CF49","33",,,"2017-01-01T11:54:33.000Z","https://www.instagram.com/p/BOuIb_xAzaS"
"Photo by Tam in Point Nepean National Park.","Beach views. 
Love exploring the Peninsula. ✌

#beachviews#peninsula#naturelover#energy#peace#mindfulness#exploringsunday#beachside#pointnepean#nationalparks#freedom#wellnessjourney2017","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/39327915_571322989937356_4487811769972031488_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=BTTBTU1Ri8QAX8Heybv&oh=764c6a1094019cbf29656490857e9d32&oe=5EA066E1","43",,,"2017-01-01T03:45:07.000Z","https://www.instagram.com/p/BOtQbNEDpui"
"Photo by Aurora Yoga & Spa in Aurora Yoga & Spa Downtown with @auroraysdowntown.","Our Aurora Winter Wellness Challenge is now open for registration! 
Make 2017 your year by joining in on this wellness journey and build a regular practice. Don't let the stories we tell ourselves be the excuse to stay off the mat, let these be your reasons to get on your mat this year! We have a variety classes from beginners, meditation, candlelit yin to Vinyasa flow with a range of times. 
You have two price options to choose from- an unlimited pass giving you the flexibilty to choose your week from morning, daytime and evening classes or our Noon hour option- Sneak into our Flex Yoga Classes starting January. These classes will allow you to hit your mat for 20-30-45-90 minutes! Encouraging you to #getonyourmat even if its only for 20 minutes 3 times a week. Worry less about running 5 minutes late, or having a meeting right after lunch and sneak us into your schedule. 
There will be a ""We did it!!!"" Completion Package and Party for everyone who gets on their mat at least 3x a week for the duration of the 12 weeks as well as a Grand Prize for the person who does the most classes. 
#successisnotanumber #notanumber #wellnessjourney #2017 #wellnessjourney2017 #2017ismyyear #yeg #yeglocal #yegfit #yegfitness #iamyegfit #fitness #mindovermatter #youcandoit #buildingacommunity #commmunity #yegdt #jasperave #strongbodystrongmind","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/14487295_344111765944585_888953218321612800_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VDTGkdNC3wcAX_hh1Ty&oh=d539d6fa69f2761dfcabd0210aafe90e&oe=5EA03270","30",,,"2016-12-07T18:27:44.000Z","https://www.instagram.com/p/BNudj0ojL13"
"Photo by Carl & Lisa on February 04, 2016.","We're ready to help others enjoy  the happy & healthy lifestyle we now  have. Want  info to get started today  203-535-7554. DM ,or leave email  let's do this together #happylife #getfit #wellnessjourney2015 #wellnesscoach","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/12479489_477600265757375_198474768_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=kDSG-CivMNAAX893H5e&oh=7d71bf946a08d2a34c2c1d65d12827b2&oe=5E9E5E44","62",,,"2016-02-04T17:49:16.000Z","https://www.instagram.com/p/BBX5Hbfmjl6"
"Image may contain: 1 person","I'm having a moment; excuse me while I take a teaspoon-cheat moment. Wanna taste? Yes, no, maybe? #eatclean #eatingclean #cleaneating #healthychoices #healthylifestyle #justinsalmondbutter #philadelphia #phillylifestyle #societyhill #phillygram #herbalife #herbalife24 #gymrat #gymflow #wellness #wellnessjourney2015 #aesthetics","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/12338811_1530147280645611_306161423_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=c7yWRjvAkdsAX_9na8e&oh=1dc8d71c82b76d14c08bca20a0cfaf4b&oe=5EA5AEE6","108",,,"2015-12-24T15:02:41.000Z","https://www.instagram.com/p/_rcqnZjzq4"
"Image may contain: 1 person","Time to get it in! #gym #gymflow #gymrat #gymlifestyle #instafitness #instafit #fitfam #wellness #oldcityphilly #weightlifting #wellnessjourney2015 #aesthetics #gentleman #phillygram #phillylifestyle #societyhill #herbalife24 #herbalife","https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/12393861_1649289808686437_1142752146_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=55uBqAZ2BzMAX8-dDwU&oh=4bd707f28b9ae680732c5e035f14b3c7&oe=5EA549C4","134",,,"2015-12-23T21:44:37.000Z","https://www.instagram.com/p/_pl3p9Dzkd"
